stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.33,1.11,1.07,2.1,0.54,0.66,1.57,1.28,2.48
3dpf,2.27,0,0,0,0,0,0,0,0
5dpf,0.58,0,1.23,0,0.59,0,0,0,0.69
10dpf,0,0.58,0,0,0.86,0,0,0,0
