stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,328.66,31.64,0,0,74.66,0,0,0,127.43,69.07
12hpf,49.01,8.74,0,3.61,28.82,0,0,19.77,30.2,16.58
14hpf,21.16,0,12.48,11.19,12.8,3.38,0,4.65,35.6,27.56
16hpf,27.57,4.17,4.22,7.93,36.62,8.39,0,0,49.62,55.88
19hpf,284.57,0,1.61,10.64,93.87,12.2,9.27,10.01,29.25,85.95
24hpf,821.47,10.74,5.81,55.84,318.51,63.88,10.14,9.73,112.83,111.91
2dpf,4731.8,28.26,109.68,360.64,1629.91,2279.83,238.68,37.49,795.35,669.73
3dpf,9328.36,27.21,47.4,145.63,367.7,2399.47,142.96,1.68,236.21,256.82
5dpf,1045.63,63.05,189.62,492.01,281.85,2332.56,377.9,149.34,323.94,1014.89
10dpf,3119.93,29.68,125.37,254.56,124.95,881.76,75.76,0.96,140.48,145.36
