stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9.55,0,0,0,0,0
12hpf,2.75,34.53,6.66,102.92,57.11,25.02,0,0,1.9,23.99
14hpf,2.23,10.73,14.57,113.81,10.99,7.69,0,0,2.71,3.47
16hpf,8.05,34.86,28.65,409.19,18.96,1.78,0,0,2.06,14.74
19hpf,5.24,5.68,4.48,224.28,14.72,1.86,1.64,1.63,0,8.15
24hpf,13.89,1.42,70.5,247.44,14.29,6.61,121.45,0,5.42,12.05
2dpf,118.99,1.14,25.18,162.44,58.3,127.92,147.05,3.83,26.23,62.87
3dpf,279.9,9.16,18.08,113.08,54.38,193.04,5.25,0,8.21,21.3
5dpf,62.56,15.56,95.16,318.24,45.82,203.05,33.8,3.38,16.28,125.99
10dpf,166.26,14.04,81.38,314.17,47.55,144.33,51.72,0,15.13,36.04
