stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.52,0.53,0
3dpf,37.07,0,0.58,1.07,0,0,0.5
5dpf,4.2,0.36,2.7,3.52,0,0,0.58
10dpf,8.45,0,0,0.82,0,0,0
