stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0.87,0,0,0,0,0,0,0
2dpf,3.57,0,0.53,0,0.49,0.5,0,0.55,0
3dpf,13.72,0.52,0,0.71,0.73,0,0,0.76,0
5dpf,2.83,0,0,2.43,7.23,0,0.63,0.65,0.53
10dpf,5.75,1.05,0,0,3.33,0,0,1.15,0
