stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4732.66,219.38,44.05,0,1498.73,129.98,0,303.48,2695.17,2788.15
12hpf,1801.04,152.68,36.09,96.25,1059.52,163.26,0,566.65,1698.82,1085.7
14hpf,776.8,34.7,98.79,174.22,753.4,179.27,2.24,349.46,1162.46,802.4
16hpf,1041.45,68.29,126.75,130.46,765.2,192.88,33.95,409.93,1199.92,619.43
19hpf,1290.82,24.94,25.28,134.42,576.55,161.62,69.46,189.16,430.82,1006.55
24hpf,1573.08,49.62,653.27,394.69,645.6,303.54,386.62,50.84,759.1,483.92
2dpf,3277.65,77.89,423.83,1306.53,1610.36,2840.27,866.87,92.33,873.68,1271.38
3dpf,5047.62,84.93,187.1,341.51,232.22,2375.94,61.13,0,169.22,209.02
5dpf,1055.58,122.84,430.84,1489.15,357.56,2661.59,323.21,66.82,507.6,1031.29
10dpf,2500.97,124.61,492.65,539.9,201.5,1517.75,205.91,2.96,237.4,217.56
