stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.72,0,0,1.57,0,0,0.64,0
3dpf,4.04,0,0.83,0.71,1.74,0,0.35,0
5dpf,0.43,0.56,1.75,0,0.33,0.79,0.31,0.45
10dpf,6.32,0,0,0.92,1.32,0,0.52,0.7
