stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,475.21,0,0,0,128.23,27.24,0,38.71,337.91,183.91
12hpf,444.67,35.15,0,15.6,136.3,28.3,0,58.99,206.58,151.79
14hpf,526.86,10.62,34.71,94.18,208.9,96.52,5.86,40.13,349.48,323.48
16hpf,281.79,25.13,37.1,53.81,148.94,72.98,13.77,35.99,238.63,176.7
19hpf,287.33,3.17,3.45,24.11,46.2,12.27,3.71,7.5,25.28,39.6
24hpf,153.43,3.6,16.07,9.03,43.17,14.29,12.8,2.07,29.67,37.76
2dpf,384.66,9.95,42.97,47.68,167.12,286.58,17.63,6.88,74.93,130.94
3dpf,811.97,16.57,5.33,18.14,14,131.78,8.53,0,11.66,26.75
5dpf,87.24,13.56,37.6,46.18,21.64,157.57,29.05,6.28,53.82,99.02
10dpf,196.5,20.83,16.12,17.47,7.28,55.83,6.19,0,8.57,14.38
