stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.01,2.96,0,2.17,0.52,1.79
3dpf,0,0,0,0.6,1.77,0,0,0,0.47
5dpf,0,0,0,1.04,0.58,0,0,0,1.29
10dpf,3.87,0.93,3.33,0,0.97,0.6,0,0,0
