stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,17.02,0,0,0,0
24hpf,0.82,0,101.61,0,0,0,0
2dpf,0,0,20.19,0,0,0,0
3dpf,2.86,0,4.76,0.59,0,0,0
5dpf,0,0,67.8,0,0.85,0,1
10dpf,1.96,3.19,125.58,0,0.9,0.68,1.84
