stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,1.2,0.54,0
3dpf,2.36,0,0,0,0.33,0
5dpf,0.71,0.94,0.39,0,0.31,1.69
10dpf,2.32,0,0,0,0.4,0
