stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,2.73,0,2.55,0,0,0
16hpf,22.65,0,1.81,0,0,0
24hpf,3.44,0,0,0,0,0
2dpf,38.41,0,2.77,0.59,0,7.12
3dpf,38.82,0.69,2.13,0,3.29,1.09
5dpf,17.81,0.3,0.39,0,2.33,4.57
10dpf,29.79,0.97,0,0,0.88,0.65
