stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.24,0,0,1.78,7.72,0,1.25,1.45
3dpf,6.05,0.43,0.75,1.24,6.8,0,0.36,0.29
5dpf,0,0,0.68,0,2.72,0,0.32,0.34
10dpf,2.15,0,0.45,0,0.55,0.38,0.38,0
