stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,14.3,0,0,0,0,0,0,0,0
14hpf,6.6,0,2.45,0,0,0,0,2.25,0
16hpf,7.95,0,2.27,0,0,0,0,0,0
19hpf,6.09,0,0,0,0,0,0,0,0
24hpf,2.99,0,0,0,0,0,0,0,0
2dpf,135.18,0,4.06,2.64,1.78,1.12,0,0.66,3.15
3dpf,13.32,0,0,0,2.66,0,0,0,0.31
5dpf,68.77,0.52,9.27,0,2.62,0,0.3,1.32,6.62
10dpf,9.02,0,1.62,0,0.52,0,0,0,3.14
