stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,8.54,10.6
12hpf,0,0,0,2.16,0,1.94,0
14hpf,0,0,0,0,0,2.23,0
16hpf,0,0,0,3.49,1.88,6.3,8.58
24hpf,0,0,0,0.95,1.78,7.36,2.33
2dpf,6.82,0,4.36,3.33,20.6,0,5.22
3dpf,26.56,0,0,0.96,27.94,0,1.8
5dpf,0,0,2.22,0,10.65,0.56,13.91
10dpf,7.6,3.65,0.38,0.71,16.41,1.15,1.38
