stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,8.59
24hpf,0,0,0.89,0,0,0
2dpf,0,0,0,0,0.67,1.06
3dpf,1.14,0,0,0.4,0,0
5dpf,0,0.91,0,0.44,0,5.76
