stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,53.32,0,0,0,2488.52,0
12hpf,50.02,0,0,3.58,850.59,18.57,0,31.72,11142.01,62.16
14hpf,63.89,0,0,16.45,662.37,25.4,0,7.7,12241.96,14.69
16hpf,495.85,17.78,7.1,57.3,1129.05,147.75,11.2,44.67,22751.11,269.5
19hpf,105.25,0,6.74,15.45,200.76,44.75,5.55,0,8677.74,75.61
24hpf,1203.06,15.47,198.05,84.67,474.9,232.42,55.79,6.23,47778.97,378.32
2dpf,414.33,1.85,35.92,27.21,78.95,152.55,64.86,3.18,3080.53,97.01
3dpf,33.44,1.99,1.83,0,1.16,10.02,0,0,581.79,1.95
5dpf,48.62,4.38,16.29,23.82,32.71,180.78,7.68,2.3,1826.66,71.55
10dpf,86.15,25.49,4.98,5.17,42.05,32.86,5.07,0,895.75,8.72
