stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.72,0,0,2.04,4.2,2.09,0,1.11,0.48
3dpf,8.43,0,0,0,2.86,0,0,0.34,0
5dpf,0,0,0,0,1.41,0.71,0.9,0,0.29
10dpf,2.16,0.64,0.66,0.86,1.46,0,0,0,0
