stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.05,0,0,0,0,0,0,3.92
3dpf,5.12,0,0.34,0,0.97,0,0.49,15.21
5dpf,10.65,0,0.67,2.71,4.55,0.29,0.34,40.38
10dpf,5.6,2.49,0,0.37,0,0,0,19.47
