stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.49,0,0,0.75,1.32,2.13,0.66,0
3dpf,47.88,0,0,0.43,0.78,0,0,0
5dpf,72.59,0,0.8,0,16.39,0,0,0.71
10dpf,35.8,1.16,1.7,0,0,0,0,0
