stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.94,0,0.81,2.09,3.33,0,3.86,0
3dpf,3.59,0,0,0,1.86,0.32,0,0
5dpf,0,0.37,0,0,1.39,0.61,1.07,0.4
10dpf,2.2,0,0,0,0.95,0,0,0
