stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.46,0,0,4.82,0,0,0.53,2.33
3dpf,16.81,0,0,1.21,12.97,0.34,0,0
5dpf,2.79,0,1.11,0,4.63,0,0,0.8
10dpf,27.12,0.76,3.49,0,42.01,0,1.84,0
