stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.83,3.6,0.76,0
3dpf,5.82,3.09,0,0.33
5dpf,3.32,2.04,0.75,0.67
10dpf,4.01,1.78,0,0
