stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.14,0,0.83
3dpf,2.71,0,0,0.49,0.77,0,0
5dpf,2.09,0,1.06,0,1,0.8,0.78
10dpf,1.81,0.53,0,0,0.86,0,0
