stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8190.3,171.42,84.16,0,1743.35,134.07,0,242.15,3013.06,2797.65
12hpf,11084.52,338.36,128.96,325.15,2938.06,512.26,21.93,626.63,5072.91,3426.01
14hpf,4903.25,81.96,265.09,399.75,1239,513.15,85.5,105.96,1928.71,1400.69
16hpf,5134.38,177.94,234.14,301.65,1894.7,779.25,187.96,165.83,2149.04,1777.51
19hpf,3790.36,25.84,33.21,75.96,542.87,216.32,82.86,9.15,295.02,422.08
24hpf,3422.86,64.54,218.81,133.75,799.56,323.98,73.42,7.37,589.22,387.14
2dpf,1706.96,29.21,80.13,102.54,683.77,942.94,133.39,11.13,292.21,267.4
3dpf,3757.32,33.49,51.43,70.93,85.24,1302.61,44.16,0,98.88,117.8
5dpf,427.73,35.61,134.39,128.15,96.47,1264.75,76.71,24.98,184.02,415.4
10dpf,1984.22,73.4,151.61,98.15,43.38,1102.34,55.45,0.51,152.38,124.76
