stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.43,0,0,6.04,6.37,1.9,2,2.92
3dpf,1.41,0,0,0,0,0.31,0,1.37
5dpf,0.92,0.7,0.43,0,1.75,0,0.52,0
10dpf,1.49,0.39,0,0,0,0,0,0
