stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.27,0,2.05,3.89,4.82,0.67,0.61,4.82
3dpf,3.14,0,0.69,0,2.45,0,0,1.33
5dpf,7.43,2.64,12.58,0.36,15.88,2.04,1.32,26.4
10dpf,1.82,1.21,0.53,0,0,0.41,0,9.7
