stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.35,1.67,0,1.29,0,0,2.88,0
3dpf,4.2,0,0,0.3,0.62,0,0,1.08
5dpf,0,0,0.74,0.65,2.33,0.29,0,0
10dpf,4.2,0,0.38,0,0.47,0,0,0
