stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,535.67,9.04,33.91,0,77.24,0,0,0,166.51,146.07
12hpf,781.32,22.83,48.1,15.94,182.94,19.58,0,31.38,310.49,245.13
14hpf,153.39,0,58.25,18.78,38.82,20.52,2.56,3,62.69,39.49
16hpf,185.91,6.8,13.23,6.92,78.89,19.75,8.97,1.75,82.72,72.76
19hpf,170.37,0,0,1.69,29.05,4.97,3.94,1.65,5.34,13.23
24hpf,172.08,2.21,6.54,6.37,65.03,26.27,5.26,0,34.87,22.21
2dpf,355.9,10.56,33.95,34.66,147.3,290.06,35.07,2.62,75.15,97.42
3dpf,770.43,6.93,5.53,8.49,9.37,154.99,5.63,0,19.66,22.95
5dpf,73.58,6.35,23.01,20.31,20.86,199.31,24.63,3.49,37.9,101.34
10dpf,262.71,6.96,22.38,12.88,5.08,96.32,7.4,0,7.18,16.97
