stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,6.43
19hpf,0,0,0,0,0,1.69
24hpf,0,0,0,0,0,1.3
2dpf,4.1,0,0,2.61,0,0.49
3dpf,16.62,0,0.4,1.39,0,0
5dpf,18.3,0.53,0,2.7,0.92,0
10dpf,18.22,1.32,0,1.51,0.4,0
