stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,6.4,0,0,0,0,0,0,0,0
14hpf,2.75,0,0,0,5.72,0,0,0,0
16hpf,9.53,0,0,0,2.86,0,0,0,0
19hpf,2.66,0,0,0,2.77,0,10.79,0,0
24hpf,0,0,24.16,0,0,1.05,8.87,0,0
2dpf,6.35,0,1.94,0.9,0,12.55,16.42,0,5.93
3dpf,6.34,0,0,1.15,0,26.04,0,0,2.43
5dpf,0.94,0.39,14.87,6.35,2.77,11.51,0,0.52,4.02
10dpf,3.05,0,7.44,7.58,0,39.55,0,1.32,2.01
