stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.55,0,0,2.12
3dpf,2.79,3.51,0,0,0,0.52,0,0,0
5dpf,0.76,3.02,1.27,0.95,0.5,2.35,0.41,1.54,1.96
10dpf,5.14,21.22,0,2.62,0,0,0,0,0
