stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,21.15,0,0,0,8.75,0,0,11.3,10.72,20.74
12hpf,19.8,6.39,5.03,0,10.37,0,0,10.5,12.63,12.26
14hpf,4.77,0,3.13,5,2.85,0,0,5.24,2.44,6.9
16hpf,48.78,0,0,3.53,22.08,5.65,3.59,2.15,22.31,43.03
19hpf,43.45,0,0,3.89,3.56,0,0,0,1.67,19.34
24hpf,53.72,2.72,5.07,6.19,12.9,8.83,12.77,0.83,10.82,16.13
2dpf,461.7,9.46,47.37,95.96,171.03,307.95,102.52,11.39,112.5,195.83
3dpf,879.51,10.23,17.92,23.85,33.69,345.4,10.46,0,20.28,73.37
5dpf,288.58,24.01,102.72,122.57,57.44,669.24,82.67,36.04,94.68,490.23
10dpf,680.07,11.93,44.54,33.75,17.82,242.99,17.87,0,27.43,76.15
