stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,47.06,0,0,0,20.08,0,0,0,11.39,10.08
12hpf,29.69,0,0,1.84,3.66,4.06,0,6.05,6.5,6.73
14hpf,2.27,0,3.82,0,2.53,0,0,3.26,12.94,0
16hpf,32.75,0,1.74,3.72,10.04,9.32,0,4.49,77.12,10.82
19hpf,132.46,0,12.4,13.26,26.56,18.63,6.66,0,109.14,52.48
24hpf,485.62,2.69,24.22,5.25,56.23,54.48,5.57,3.76,4731.77,54.44
2dpf,1966.76,32.16,204.26,199.71,467.29,940.2,209.76,31.24,2337.09,529.84
3dpf,584.11,53.3,16.94,14.77,15.18,212.13,2.23,0,588.83,32.63
5dpf,293.09,57.85,323.91,203.31,76.59,1259.82,91.52,33.01,7550.88,508.55
10dpf,715.91,729.58,215.73,119.39,129.42,287.3,12.81,0,5288.09,76.21
