stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4134.26,58.47,31,0,745.49,41.88,0,77.02,1498.07,1097.97
12hpf,5782.07,149.47,58.1,130.07,1361.23,290.28,14.28,230.58,2307.89,1308.33
14hpf,1994.56,13.4,83.65,44.16,300.52,175.08,28.09,33.95,403.23,279.73
16hpf,1264.39,44.52,56.43,35.8,404.69,152.07,44.91,38.59,328.09,335.91
19hpf,1575.33,8.26,6.5,15.79,150.33,82.6,16.72,6.03,41.4,107.65
24hpf,946.91,12.96,9.89,17.88,213.65,73.15,12.8,0.93,61.79,68.43
2dpf,806.31,12.26,30.29,76.21,355.61,470.1,52.61,2.01,133.75,122.05
3dpf,935.62,15.56,6.07,19.41,32.79,326.52,17.18,0,27.2,32.42
5dpf,147.76,9.02,31.39,39.77,44.84,396.98,15.66,5.5,69.32,132.48
10dpf,346.95,8.42,12.29,20.49,19.13,173.86,7.97,0,15.47,17.01
