stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,13.79,0,0,0,0,0,0,0,0,0
12hpf,0,0,0,0,1.79,0,0,0,0,0
14hpf,2.89,0,0,0,0,0,0,0,0,0
16hpf,10.25,0,0,0,1.8,0,0,0,0,5.68
19hpf,25.62,0,0,0,3.04,1.65,0,2.16,0,0
24hpf,41.63,0,0,0,20.49,8.02,0,0,5.25,2.62
2dpf,325.19,1.19,3.73,19.28,308.08,539.59,6.95,1.04,145.63,68.78
3dpf,205.61,2.09,1.59,3.21,38.54,845.78,4.29,0,33.44,19.56
5dpf,201.06,9.93,8.15,25.88,32.89,872.78,12.39,6.29,82.77,86.49
10dpf,238.98,6.63,1.29,9.85,30.43,530.37,7.89,0,53.31,11.59
