stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.16,0,0.55,1.58,5.88,0,1.71,2.05
3dpf,1.4,0.3,0,0,0,0,0,1.65
5dpf,2.26,1.28,0.51,0,5.6,1.09,0,20.75
10dpf,3.29,0.8,0,0,0.45,0,0,5.99
