stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,97.61,0,0
12hpf,2.97,0,0,0,0,181.48,7.81,0
14hpf,12.61,0,0,0,0,211.85,0,2.23
16hpf,3.99,0,0,0,0,209.88,1.75,9.5
19hpf,1.56,0,0,0,0,34.16,0,0
24hpf,0.9,0,0,0,0,9.25,0,0
2dpf,4.51,0,2.19,2.5,1.79,0,0.53,0
3dpf,6.16,0.7,0,0.62,2.61,0,0.63,0.47
5dpf,1.5,1.44,0.57,0,0,0,0,2.11
10dpf,7.24,0,0.94,0,1.47,0,1.94,0
