stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,7.1,0,0,0,0.52
3dpf,11.35,0,18.58,0,0.58,0,0
5dpf,0,0,88.69,1.09,4.47,0.7,1.73
10dpf,13.7,1.96,92.23,0,1.38,0.69,0
