stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.24,0,1.69,0,0,1.24,0,5.44
3dpf,0.87,0,0,0,0,2.22,0,4.68
5dpf,1.49,0,0,0.35,0.62,5.56,2.69,40.04
10dpf,0,0.91,0,0,0,1.93,0,9.62
