stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,447.35,0,8.74,0,110.39,9.23,0,11.14,136.97,117.6
12hpf,895.94,45.32,1.97,19.66,231.25,61.84,1.77,12.55,366.16,171.56
14hpf,427.73,2.64,17.51,22.85,58.06,39.99,2.29,3.99,130.13,63.3
16hpf,296.61,22.71,3.57,3.66,73.39,25.4,8.84,6.2,117.88,76.29
19hpf,510.37,0,0,7.02,18.37,10.16,3.3,1.75,6.51,9.35
24hpf,304.84,8.62,7.55,10.03,37.1,21.43,3.6,1.76,30.91,19.69
2dpf,628.05,4.95,30.79,46.78,186.29,303.9,85.23,4.92,117.34,86.76
3dpf,1527.29,14.66,24.21,25.53,29.67,313.25,22.64,0,26.58,35.55
5dpf,221.76,23.2,55.89,97.35,35.16,463.28,92.06,13.4,83.49,151.65
10dpf,1040.44,79.95,82.95,56.39,24.17,184.2,47.75,0,51.83,30.51
