stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.66,0.54,0.81,0,0,0
3dpf,88.7,0,0,0,0,0
5dpf,40.19,0,2.05,0.72,1.08,3.6
10dpf,84.3,0,1.12,0,0,0
