stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.12,0,0,0,1.17
3dpf,2.62,0,0.63,0.59,0
5dpf,0,0,0.87,0,2.68
10dpf,1.77,0.49,0.43,0,3.02
