stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.12,0,0,0,0,1.85,0,0,0
3dpf,44.79,0,0,0,0,1.52,0.39,0,0
5dpf,7.83,0.77,0,0.29,0,10.79,6.61,1.29,2.21
10dpf,60.5,0,0.48,2.35,1.71,13.14,3.78,0.56,2.09
