stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,31.83
12hpf,0,0,0,0,4.1
14hpf,0,0,0,0,20.05
19hpf,0,0,0,0,1.84
24hpf,0,0,0,0,1.74
3dpf,2.88,0,2.98,0,0.85
5dpf,1.61,0.77,1.74,0.52,1.79
10dpf,3.91,0.68,1.59,0,0
