stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,4.61,0,0,0,0,0,0,0
19hpf,3.12,0,0,0,0,0,0,0
24hpf,0,0,0,1.22,0,0.86,0,0
2dpf,21.79,2.15,2.64,12.05,21.87,13.21,24.43,19.17
3dpf,42.15,0,1.51,6.21,44.01,0.78,3.04,0.78
5dpf,2.72,0,0.81,1.05,10.48,0.3,1.22,2.53
10dpf,26.19,0,0,0,18.21,2.83,1.65,1.52
