stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,8.47,0,0.98,0,1.94,0,1.42,0
3dpf,59.86,0,0,4.7,2.8,0,0.37,0
5dpf,3.64,0,1.01,3.9,10.63,1.76,0.37,1.38
10dpf,39.53,1.03,0,1.33,4.66,0,0,0
