stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.81,0,0,0,0,0,0,0
16hpf,1.69,1.89,0,0,0,0,0,0
24hpf,1.79,0,1.02,0,0.88,0,0,0
2dpf,11.15,0,0.83,5.76,10.92,0,3.1,1.64
3dpf,11.9,0.32,1.34,1.62,14.63,0.29,1.22,1.05
5dpf,0.34,0.33,0.31,0,1.51,0,1.84,0.68
10dpf,0.38,0,0,0.7,2.24,1.43,2.75,0
