stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.37,0,0,0,0,0
3dpf,0.87,0,0,0.48,0.35,0
5dpf,0.66,0.43,0.39,0,3.77,0.63
10dpf,0,0,0,0,3.37,0
