stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.66,1.15,0.74,2.53,6.22,9.34,7.83,3.11
3dpf,71.76,0,1.35,0.3,4.22,0.93,4.04,1.63
5dpf,0.3,0,1.28,1.12,10.4,3.13,6.1,6.05
10dpf,180.31,1.13,1.82,0,6.35,9.02,2.61,0.52
