stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,6.61,0,0,1.93,0.55,0.61,0.49,0
3dpf,0.69,0.35,0,0,0,2.36,0,0
5dpf,0.31,0,0.55,0.32,0,1.59,0,1.4
10dpf,4.45,0,1.15,1.64,0,0,0,0
