stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.49,0,0.98,0.76,0,0
3dpf,0.53,0,0,0.71,0,0
5dpf,0,0,0.8,1.32,1.32,0.29
10dpf,1.55,1.31,0,0,0,0
