stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.09,0,0,0,0.8,0
3dpf,0.29,0,0.5,0.81,0,0
5dpf,0.7,1.1,0,0.58,0,0.7
10dpf,1.93,0,0,0,1.29,0
