stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.8,0
14hpf,2.23,0,0,0,0,4.94,0
24hpf,0,0,0,0,0.91,0,0
2dpf,0,0,0,0,1.33,0,0
3dpf,1.15,0,0,0.38,0.29,0,0
5dpf,0,0,0.68,0,0.39,0.7,0
10dpf,0,2.24,0.46,0,0.76,0,0.95
