stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.34,0,0,0
3dpf,25.25,0.61,0.31,0,4.59,0,0.76,1.45
5dpf,2.9,0,0.82,0.31,2.01,1.07,0,2.21
10dpf,11.96,0,0.42,0,0,0,0,0.41
