stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.07,0,0
3dpf,12.51,0,0,9.03,0,0
5dpf,1.03,0.77,0.57,2.1,0,0.46
10dpf,9.34,0.67,0,5.71,0.51,1.77
