stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1.98,0,0,0,0,0,0,0
2dpf,0,3.04,0,0.83,0,3.72,0,0,0
3dpf,2.37,15.49,0,0,2.55,0,0,0.34,0.7
5dpf,2.89,26.77,0.69,4.48,35.39,7.6,0.8,5.14,13.97
10dpf,84.83,57.5,0.57,4.09,4.22,28.31,0,1.7,0.88
