stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.93,0,0,1.87,1.06,0.78,3.18
3dpf,0.66,0,0,0.93,19.07,0,0.36
5dpf,0.63,0.34,3.19,0.82,25.97,3.51,2.29
10dpf,4.07,0,2.46,2.14,15.17,1.05,0
