stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.82,0
14hpf,0,0,0,0,0,0,3.32,0
16hpf,0,0,0,0,10.3,0,16.25,0
19hpf,0,0,0,0,4.78,0,0,0
24hpf,0,0,0,0,6.91,0,9.66,0
2dpf,3.8,0,0,1.9,14.41,0.54,8.99,0.52
3dpf,1.19,0.53,0.52,0.84,2.47,20.44,1.85,0
5dpf,2,0,0.49,1.78,1.58,13.54,5.45,2.71
10dpf,2.12,0.82,0,0.4,4.5,4.49,3.18,0
