stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,5.85,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,6.19
19hpf,4.68,0,0,0,0,0,0,18.65
24hpf,0,0,0,0,0,0,0,44.71
2dpf,11.39,0,0,0,2.45,8.65,1.57,37.32
3dpf,5.86,0,0,1.1,0.78,22.86,0.34,1.05
5dpf,3,2.04,0.77,1.06,2.19,57.89,7.21,10.22
10dpf,2.13,0.93,0.62,2.42,1.95,14.85,4.31,1.97
