stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.7,0
19hpf,0,0,0,0,0,0,1.55,0
2dpf,16.09,1.99,2,2.13,10.25,3.53,6.74,5.97
3dpf,3.19,0,0,0.46,0,0.66,0,0.44
5dpf,0.87,2.49,0.63,0,5.1,0,6.32,1.57
10dpf,2.34,1.72,0,0.45,0,0,2.96,0
