stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.73,0,1.46,0,0
3dpf,2.03,0,1.13,0.3,0
5dpf,0.65,0.44,3.55,1.56,2.36
10dpf,9.59,0,1.64,0.83,0
