stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.82,0,0,0,0,0,0,0
3dpf,5.7,0,0.5,0.74,7.81,0,0,1.28
5dpf,4.88,0.85,0.84,0.31,8.98,13.6,3.34,4.94
10dpf,5.3,0,0,0,0,28,0,0
