stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,2.31
19hpf,1.71,0,0,0,0,0,0,0
2dpf,5.22,0,0.48,0,1.65,0.95,1.88,2.34
3dpf,7.31,2.12,7.08,1.67,13.67,22.5,1.09,11.28
5dpf,3.44,0.86,33.45,1.98,3.19,4.85,0.61,8.04
10dpf,6.41,2.49,18.47,1.31,0.54,9.03,0.65,3.69
